"commodity";"station1";"station2";"baseTariff";"deadline"
454;515903;615001;"10000.0";"6"
454;515903;290901;"10000.0";"6"
454;515903;619002;"10000.0";"6"
454;515903;222001;"0.0";"6"
454;515903;197308;"10000.0";"6"
454;515903;034026;"10000.0";"6"
454;515903;190609;"10000.0";"6"
454;515903;657907;"10000.0";"6"
454;515903;800008;"10000.0";"6"
454;515903;830304;"10000.0";"6"
454;515903;840109;"10000.0";"6"
455;956305;521001;"7968.7";"6"
455;956305;510702;"7003.23";"6"
455;956305;034026;"6903.04";"6"
455;956305;190609;"6702.51";"6"
455;956305;657907;"6301.57";"6"
455;956305;800008;"5800.4";"6"
455;956305;830304;"5374.4";"6"
455;956305;840109;"5123.85";"6"
455;956305;511404;"7003.23";"6"
455;956305;438506;"6802.73";"6"
455;956305;615001;"6802.73";"6"
455;956305;184100;"6702.51";"6"
455;956305;583101;"6702.51";"6"
455;956305;619002;"6602.29";"6"
455;956305;222001;"7900.0";"6"
455;956305;197308;"6702.51";"6"
455;956305;290901;"6802.73";"6"
454;437808;184100;"10000.0";"6"
454;437808;438506;"10000.0";"6"
454;437808;510702;"10000.0";"6"
454;437808;511404;"10000.0";"6"
454;437808;521001;"10000.0";"6"
454;437808;583101;"10000.0";"6"
454;437808;615001;"10000.0";"6"
454;437808;290901;"10000.0";"6"
454;437808;619002;"10000.0";"6"
454;437808;222001;"0.0";"6"
454;437808;197308;"10000.0";"6"
454;437808;034026;"10000.0";"6"
454;437808;190609;"10000.0";"6"
454;437808;657907;"10000.0";"6"
454;437808;800008;"10000.0";"6"
454;437808;830304;"10000.0";"6"
454;437808;840109;"10000.0";"6"
454;632505;184100;"10000.0";"6"
454;632505;438506;"10000.0";"6"
454;632505;510702;"10000.0";"6"
454;632505;511404;"10000.0";"6"
454;632505;521001;"10000.0";"6"
454;632505;583101;"10000.0";"6"
454;632505;615001;"10000.0";"6"
454;632505;290901;"10000.0";"6"
454;632505;619002;"10000.0";"6"
454;632505;222001;"0.0";"6"
454;632505;197308;"10000.0";"6"
454;632505;034026;"10000.0";"6"
454;632505;190609;"10000.0";"6"
454;632505;657907;"10000.0";"6"
454;632505;800008;"10000.0";"6"
454;632505;830304;"10000.0";"6"
454;632505;840109;"10000.0";"6"
454;593300;184100;"10000.0";"6"
454;593300;438506;"10000.0";"6"
454;593300;510702;"10000.0";"6"
454;593300;511404;"10000.0";"6"
454;593300;521001;"10000.0";"6"
454;593300;583101;"10000.0";"6"
454;593300;615001;"10000.0";"6"
454;593300;290901;"10000.0";"6"
454;593300;619002;"10000.0";"6"
454;593300;222001;"0.0";"6"
454;593300;197308;"10000.0";"6"
454;593300;034026;"10000.0";"6"
454;593300;190609;"10000.0";"6"
454;593300;657907;"10000.0";"6"
454;593300;800008;"10000.0";"6"
454;593300;830304;"10000.0";"6"
454;593300;840109;"10000.0";"6"
